date,Open,High,Low,Close,Volume,last_earnings_date,days_since_earning,month,day_of_week,quarter,year,is_month_end,is_month_start,rolling_volatility,return_1d,cumulative_return,time_idx,NVDA_close,unique_id,sentiment
2024-04-25 00:00:00-04:00,78.83661137961147,83.2898403812615,78.19187140737442,82.59912109375,424641000,2024-02-21 16:22:00-05:00,63.0,4,3,2,2024,0,0,3.7855135870871344,0.0370871753568184,2196.2544455947836,105,82.59912109375,NVDA,0
2024-04-26 00:00:00-04:00,83.78464736334433,88.29585200771425,83.35381911384516,87.70008850097656,551011000,2024-02-21 16:22:00-05:00,64.0,4,4,2,2024,0,0,3.7200388038191177,0.0617557104686012,2331.8856992523138,106,87.70008850097656,NVDA,0
2024-04-29 00:00:00-04:00,87.56014594501862,87.95698351937455,85.23207030725735,87.72208404541016,388971000,2024-02-21 16:22:00-05:00,67.0,4,0,2,2024,0,0,3.91215457519851,0.0002508041304125,2332.470545817336,107,87.72208404541016,NVDA,0
2024-04-30 00:00:00-04:00,87.20528638548105,88.78366050463956,86.26566558321609,86.36762237548828,363709000,2024-02-21 16:22:00-05:00,68.0,4,1,2,2024,1,0,3.8027381991377234,-0.0154403726799368,2296.456331324941,108,86.36762237548828,NVDA,0
2024-05-01 00:00:00-04:00,85.04314260728708,85.96577177323404,81.22265755025684,83.00794982910156,559863000,2024-02-21 16:22:00-05:00,69.0,5,2,2,2024,0,1,3.788704396747911,-0.0388996762210304,2207.1249235806654,109,83.00794982910156,NVDA,0
2024-05-02 00:00:00-04:00,84.41539269757547,86.20268321187375,83.16688916320159,85.78285217285156,377898000,2024-02-21 16:22:00-05:00,70.0,5,3,2,2024,0,0,3.861255342778592,0.0334293564587853,2280.9076894001128,110,85.78285217285156,NVDA,0
2024-05-03 00:00:00-04:00,87.75406766785412,89.24547072408387,87.00536516764065,88.75366973876953,398341000,2024-02-21 16:22:00-05:00,71.0,5,4,2,2024,0,0,3.3764984968267857,0.0346318348092671,2359.8997077146046,111,88.75366973876953,NVDA,0
2024-05-06 00:00:00-04:00,89.35443427647793,92.1833101500868,89.0195684762701,92.10334014892578,376203000,2024-02-21 16:22:00-05:00,74.0,5,0,2,2024,0,0,3.70075136165878,0.0377412046174023,2448.9651654600098,112,92.10334014892578,NVDA,0
2024-05-07 00:00:00-04:00,91.06174947211588,91.7444763476329,88.97558195332661,90.5179672241211,437342000,2024-02-21 16:22:00-05:00,75.0,5,1,2,2024,0,0,3.8067220179786023,-0.0172129797056352,2406.811177767139,113,90.5179672241211,NVDA,0
2024-05-08 00:00:00-04:00,89.44739118815833,91.15770881690996,89.38441272091335,90.3760223388672,325721000,2024-02-21 16:22:00-05:00,76.0,5,2,2,2024,0,0,3.1386292170841763,-0.0015681404433492,2403.036959819777,114,90.3760223388672,NVDA,0
2024-05-09 00:00:00-04:00,90.49298150601264,91.03576473617252,88.19589926476827,88.7116928100586,378013000,2024-02-21 16:22:00-05:00,77.0,5,3,2,2024,0,0,2.6343219929596295,-0.0184156094253423,2358.783569733074,115,88.7116928100586,NVDA,0
2024-05-10 00:00:00-04:00,90.26905611419772,91.3646205433242,89.19148226311106,89.84222412109375,335325000,2024-02-21 16:22:00-05:00,78.0,5,4,2,2024,0,0,2.684417300355735,0.012743881614972,2388.8436283010933,116,89.84222412109375,NVDA,0
2024-05-13 00:00:00-04:00,90.44200043253208,90.9617978228875,88.49377833765243,90.363037109375,289680000,2024-02-21 16:22:00-05:00,81.0,5,0,2,2024,0,0,2.7483651402305393,0.0057969734540328,2402.6916914001904,117,90.363037109375,NVDA,0
2024-05-14 00:00:00-04:00,89.56334413783526,91.61452952051091,88.89860785173266,91.31964874267578,296507000,2024-02-21 16:22:00-05:00,82.0,5,1,2,2024,0,0,2.751045814913289,0.010586315643009,2428.1273440381883,118,91.31964874267578,NVDA,0
2024-05-15 00:00:00-04:00,92.4352076766302,94.8242561414362,91.56255392471044,94.59234619140624,417735000,2024-02-21 16:22:00-05:00,83.0,5,2,2,2024,0,0,2.3156629914137183,0.0358378234453398,2515.1461430966306,119,94.59234619140624,NVDA,0
2024-05-16 00:00:00-04:00,94.87223250076391,95.78086733108051,94.06554682786754,94.32144927978516,323952000,2024-02-21 16:22:00-05:00,84.0,5,3,2,2024,0,0,2.050080739987028,-0.0028638354214508,2507.943178481905,120,94.32144927978516,NVDA,0
2024-05-17 00:00:00-04:00,94.33144692377932,94.70229384560606,91.76946339148994,92.44219207763672,359691000,2024-02-21 16:22:00-05:00,85.0,5,4,2,2024,0,0,1.9100294614295903,-0.0199239644481501,2457.9750077558506,121,92.44219207763672,NVDA,0
2024-05-20 00:00:00-04:00,93.71270527643716,95.1621254008356,93.40283103809143,94.74229431152344,318764000,2024-02-21 16:22:00-05:00,88.0,5,0,2,2024,0,0,2.173128683952882,0.024881519814621,2519.133161615171,122,94.74229431152344,NVDA,0
2024-05-21 00:00:00-04:00,93.56175387420164,95.362039717195,93.14292188496432,95.3480453491211,328946000,2024-02-21 16:22:00-05:00,89.0,5,1,2,2024,0,0,2.4004482532810565,0.0063936707676286,2535.239669670354,123,95.3480453491211,NVDA,0
2024-05-22 00:00:00-04:00,95.42102400934888,95.98179784206016,93.21190410961069,94.91222381591795,548648000,2024-02-21 16:22:00-05:00,90.0,5,2,2,2024,0,0,2.444436621180561,-0.0045708491622177,2523.6514715502203,124,94.91222381591795,NVDA,0
2024-05-23 00:00:00-04:00,101.98740658439804,106.2776987680094,101.4796054658602,103.75770568847656,835065000,2024-05-22 16:22:00-04:00,0.0,5,3,2,2024,0,0,3.926034304691488,0.093196445272575,2758.846817805604,125,103.75770568847656,NVDA,0
2024-05-24 00:00:00-04:00,104.40743526760016,106.43263006008718,102.95901435352869,106.4266357421875,429494000,2024-05-22 16:22:00-04:00,1.0,5,4,2,2024,0,0,5.195190684205425,0.0257227165539315,2829.811852515734,126,106.4266357421875,NVDA,0
2024-05-28 00:00:00-04:00,110.200139728129,114.8932713899434,109.83928330076252,113.85568237304688,652728000,2024-05-22 16:22:00-04:00,5.0,5,1,2,2024,0,0,7.326563786863698,0.069804392284426,3027.3451491598603,127,113.85568237304688,NVDA,0
2024-05-29 00:00:00-04:00,113.00501693328442,115.44603890128045,110.85687001297052,114.77930450439452,557442000,2024-05-22 16:22:00-04:00,6.0,5,2,2,2024,0,0,8.543532105164935,0.0081122181352479,3051.9036333805298,128,114.77930450439452,NVDA,0
2024-05-30 00:00:00-04:00,114.60437411424488,115.7729076045519,109.61935928526935,110.45602416992188,487350000,2024-05-22 16:22:00-04:00,7.0,5,3,2,2024,0,0,8.790269362855506,-0.0376660265815352,2936.9505500013347,129,110.45602416992188,NVDA,0
2024-05-31 00:00:00-04:00,112.47522298026992,112.6721508136538,106.89744915530945,109.5893783569336,613263000,2024-05-22 16:22:00-04:00,8.0,5,4,2,2024,1,0,8.612436688761884,-0.0078460710450256,2913.907027330297,130,109.5893783569336,NVDA,0
2024-06-03 00:00:00-04:00,113.57579736127924,114.9542465209961,111.958437249151,114.9542465209961,438392000,2024-05-22 16:22:00-04:00,11.0,6,0,2,2024,0,0,8.299371686218564,0.0489542713399566,3056.5552226056307,131,114.9542465209961,NVDA,0
2024-06-04 00:00:00-04:00,115.66996458903934,116.55360793846174,113.99962416702796,116.3906707763672,403324000,2024-05-22 16:22:00-04:00,12.0,6,1,2,2024,0,0,7.883762218589996,0.0124956171593777,3094.748766493807,132,116.3906707763672,NVDA,0
2024-06-05 00:00:00-04:00,118.32389264410774,122.40026497481516,117.42125214406587,122.39127349853516,528402000,2024-05-22 16:22:00-04:00,13.0,6,2,2,2024,0,0,7.679300618359515,0.0515557018628882,3254.300711239703,133,122.39127349853516,NVDA,0
2024-06-06 00:00:00-04:00,123.99863371799574,125.53702276322566,118.27291625132057,120.9498519897461,664696000,2024-05-22 16:22:00-04:00,14.0,6,3,2,2024,0,0,5.926236248871596,-0.0117771591681845,3215.974293782297,134,120.9498519897461,NVDA,0
2024-06-07 00:00:00-04:00,119.7223381827468,121.64357808503144,117.9750402689876,120.83989715576172,412386000,2024-05-22 16:22:00-04:00,15.0,6,4,2,2024,0,0,5.279050235156226,-0.0009090944071076,3213.050669538418,135,120.83989715576172,NVDA,0
2024-06-10 00:00:00-04:00,120.3221058692936,123.05101529403817,116.9634422493321,121.74153900146484,314162700,2024-05-22 16:22:00-04:00,18.0,6,0,2,2024,0,0,4.68292085819726,0.0074614582346168,3237.0247129148865,136,121.74153900146484,NVDA,0
2024-06-11 00:00:00-04:00,121.73153992527472,122.8311986310285,118.7024980632085,120.87181854248048,222551200,2024-05-22 16:22:00-04:00,19.0,6,1,2,2024,0,0,4.752022027863778,-0.0071439910002608,3213.8994374982008,137,120.87181854248048,NVDA,0
2024-06-12 00:00:00-04:00,123.02113030388604,126.8399234904698,122.53128720098238,125.16045379638672,299595000,2024-05-22 16:22:00-04:00,20.0,6,2,2,2024,0,0,5.248980399599571,0.0354808532346107,3327.931331750872,138,125.16045379638672,NVDA,0
2024-06-13 00:00:00-04:00,129.34912954939512,129.75900370548197,127.11983820063014,129.56906127929688,260704500,2024-05-22 16:22:00-04:00,21.0,6,3,2,2024,0,0,5.533531483874462,0.0352236457218519,3445.1532059671163,139,129.56906127929688,NVDA,0
2024-06-14 00:00:00-04:00,129.91897171973997,132.79805198433587,128.27949016143847,131.83836364746094,309320400,2024-05-22 16:22:00-04:00,22.0,6,4,2,2024,0,0,5.237740836582783,0.0175142302163662,3505.4924123470764,140,131.83836364746094,NVDA,0
2024-06-17 00:00:00-04:00,132.94801960039305,133.68777621457593,129.53909250074847,130.9386444091797,288504400,2024-05-22 16:22:00-04:00,25.0,6,0,2,2024,0,0,5.126875920671714,-0.0068244114489096,3481.569489794189,141,130.9386444091797,NVDA,0
2024-06-18 00:00:00-04:00,131.0985853802292,136.28694881895896,130.64873054101508,135.5371856689453,294335100,2024-05-22 16:22:00-04:00,26.0,6,1,2,2024,0,0,5.502134154411813,0.0351198172282531,3603.841573943223,142,135.5371856689453,NVDA,0
2024-06-20 00:00:00-04:00,139.75584863250057,140.71553688397165,129.47909668701024,130.7386932373047,517768400,2024-05-22 16:22:00-04:00,28.0,6,3,2,2024,0,0,5.529677458115201,-0.0354035123863433,3476.2529241417055,143,130.7386932373047,NVDA,0
2024-06-21 00:00:00-04:00,127.07985099689417,130.58874447418714,124.2607420188684,126.53002166748048,655484700,2024-05-22 16:22:00-04:00,29.0,6,4,2,2024,0,0,5.139431316100058,-0.0321914764910876,3364.347209857123,144,126.53002166748048,NVDA,0
2024-06-24 00:00:00-04:00,123.20106969779988,124.42068555327398,118.00271528727072,118.07269287109376,476060900,2024-05-22 16:22:00-04:00,32.0,6,0,2,2024,0,0,5.585617166009003,-0.0668404911730157,3139.472589873708,145,118.07269287109376,NVDA,0
2024-06-25 00:00:00-04:00,121.16171601176532,126.46004506116948,119.2823125541992,126.0501708984375,425787500,2024-05-22 16:22:00-04:00,33.0,6,1,2,2024,0,0,5.28442147579236,0.0675641237051583,3351.588304304889,146,126.0501708984375,NVDA,0
2024-06-26 00:00:00-04:00,126.09017314140296,128.0795426859815,122.56128891907002,126.36009216308594,362975900,2024-05-22 16:22:00-04:00,34.0,6,2,2,2024,0,0,4.776602492499733,0.0024587135617464,3359.828899922074,147,126.36009216308594,NVDA,0
2024-06-27 00:00:00-04:00,124.0608096849582,126.37008541035672,122.88118200495356,123.95084381103516,252571700,2024-05-22 16:22:00-04:00,35.0,6,3,2,2024,0,0,4.873079447802089,-0.0190665289238733,3295.768625022444,148,123.95084381103516,NVDA,0
2024-06-28 00:00:00-04:00,124.5406566516343,127.66966538119844,122.71123277650612,123.50098419189452,315516700,2024-05-22 16:22:00-04:00,36.0,6,4,2,2024,0,0,5.025672397199202,-0.0036293389000758,3283.8071637460007,149,123.50098419189452,NVDA,0
2024-07-01 00:00:00-04:00,123.43101009570316,124.80057257621507,118.79247599150392,124.26074981689452,284885500,2024-05-22 16:22:00-04:00,39.0,7,0,3,2024,0,1,4.841938273593637,0.0061518993550648,3304.0088149188073,150,124.26074981689452,NVDA,0
2024-07-02 00:00:00-04:00,121.09174155643306,123.37102788557134,120.99177466417784,122.63125610351562,218374000,2024-05-22 16:22:00-04:00,40.0,7,1,3,2024,0,0,4.724940459653616,-0.0131135029828812,3260.6816854689037,151,122.63125610351562,NVDA,0
2024-07-03 00:00:00-04:00,121.62158223669928,128.23948669433594,121.32167392885506,128.23948669433594,215749000,2024-05-22 16:22:00-04:00,41.0,7,2,3,2024,0,0,3.4351472188805556,0.045732472854117,3409.800722135527,152,128.23948669433594,NVDA,0
2024-07-05 00:00:00-04:00,127.33976619453144,128.8093107644133,125.64030616479144,125.7902603149414,214176700,2024-05-22 16:22:00-04:00,43.0,7,4,3,2024,0,0,2.8240411694792003,-0.0190988473404635,3344.6774586820584,153,125.7902603149414,NVDA,0
2024-07-08 00:00:00-04:00,127.44972531770834,130.72869561210538,126.99987051805138,128.1595001220703,237677300,2024-05-22 16:22:00-04:00,46.0,7,0,3,2024,0,0,2.993629015680483,0.0188348430251836,3407.6739335862053,154,128.1595001220703,NVDA,0
2024-07-09 00:00:00-04:00,130.30884272059,133.77774814549483,128.60936736242857,131.33851623535156,285366600,2024-05-22 16:22:00-04:00,47.0,7,1,3,2024,0,0,2.649198504716867,0.0248051538142179,3492.2018096575125,155,131.33851623535156,NVDA,0
2024-07-10 00:00:00-04:00,133.98767413246904,135.0573435645553,132.37818193596397,134.86740112304688,248978600,2024-05-22 16:22:00-04:00,48.0,7,2,3,2024,0,0,3.85171187928101,0.0268686215502216,3586.0324584581995,156,134.86740112304688,NVDA,0
2024-07-11 00:00:00-04:00,135.70713347781276,136.10700106603016,127.00988377533272,127.35977172851562,374782700,2024-05-22 16:22:00-04:00,49.0,7,3,3,2024,0,0,3.848828125990677,-0.0556667462412331,3386.4096995803816,157,127.35977172851562,NVDA,0
2024-07-12 00:00:00-04:00,128.21948675833656,131.87833449876962,127.17982192837307,129.19918823242188,252680500,2024-05-22 16:22:00-04:00,50.0,7,4,3,2024,0,0,3.741689889264052,0.0144426805964068,3435.3185332399953,158,129.19918823242188,NVDA,0
2024-07-15 00:00:00-04:00,130.5187702604364,131.34850999947517,127.13984031827108,128.39944458007812,208326200,2024-05-22 16:22:00-04:00,53.0,7,0,3,2024,0,0,3.465376448383345,-0.0061900052414033,3414.0538935133495,159,128.39944458007812,NVDA,0
2024-07-16 00:00:00-04:00,128.39943613379464,128.99923747826654,124.54065466054338,126.3200912475586,214769500,2024-05-22 16:22:00-04:00,54.0,7,1,3,2024,0,0,3.272687879314415,-0.0161944106481138,3358.7653027870024,160,126.3200912475586,NVDA,0
2024-07-17 00:00:00-04:00,121.31166755583294,121.81150962044453,116.6831327832442,117.95272827148438,390086200,2024-05-22 16:22:00-04:00,55.0,7,2,3,2024,0,0,4.326744896318581,-0.0662393677319002,3136.282812770547,161,117.95272827148438,NVDA,0
2024-07-18 00:00:00-04:00,121.81151227341788,122.36134160725938,116.52318219941294,121.05175018310548,320979500,2024-05-22 16:22:00-04:00,56.0,7,3,3,2024,0,0,4.808889683230013,0.0262734228960628,3218.683697432121,162,121.05175018310548,NVDA,0
2024-07-19 00:00:00-04:00,120.3119952300562,121.56160051418016,117.33294050381654,117.89276123046876,217223800,2024-05-22 16:22:00-04:00,57.0,7,4,3,2024,0,0,5.618055312063215,-0.0260961857045302,3134.688329939788,163,117.89276123046876,NVDA,0
2024-07-22 00:00:00-04:00,120.31198922533628,124.03081558560176,119.82214611396348,123.50098419189452,258068900,2024-05-22 16:22:00-04:00,60.0,7,0,3,2024,0,0,5.63562056006182,0.0475705454931389,3283.8071637460007,164,123.50098419189452,NVDA,0
2024-07-23 00:00:00-04:00,122.74122723235222,124.65062775227732,122.06144165810996,122.55128479003906,173911000,2024-05-22 16:22:00-04:00,61.0,7,1,3,2024,0,0,5.351979462726107,-0.0076898124178494,3258.5553026404036,165,122.55128479003906,NVDA,0
2024-07-24 00:00:00-04:00,119.13235710085016,119.91210950952006,113.404171251323,114.2139129638672,327776900,2024-05-22 16:22:00-04:00,62.0,7,2,3,2024,0,0,5.059358356381349,-0.068031696611389,3036.8702568997387,166,114.2139129638672,NVDA,0
2024-07-25 00:00:00-04:00,113.00429945804284,116.59316196631045,106.2664302898256,112.24453735351562,460067000,2024-05-22 16:22:00-04:00,63.0,7,3,3,2024,0,0,5.768584867119465,-0.0172428696228506,2984.5058989985037,167,112.24453735351562,NVDA,0
2024-07-26 00:00:00-04:00,116.15330054509556,116.16329189488404,111.54475613373565,113.02428436279295,293399100,2024-05-22 16:22:00-04:00,64.0,7,4,3,2024,0,0,5.5824476784914845,0.0069468593097008,3005.2388415878186,168,113.02428436279295,NVDA,0
2024-07-29 00:00:00-04:00,113.654099085151,116.24327750097969,111.26485445843416,111.55475616455078,248152100,2024-05-22 16:22:00-04:00,67.0,7,0,3,2024,0,0,5.199093315022636,-0.0130018801404235,2966.1650863761483,169,111.55475616455078,NVDA,0
2024-07-30 00:00:00-04:00,111.48477574142504,111.95462852357666,102.50761612898444,103.6972427368164,486833300,2024-05-22 16:22:00-04:00,68.0,7,1,3,2024,0,0,6.04455875347503,-0.0704363820771928,2757.239149048128,170,103.6972427368164,NVDA,0
2024-07-31 00:00:00-04:00,112.86434589914217,118.30262267375932,110.84497957634794,116.98303985595705,473174200,2024-05-22 16:22:00-04:00,69.0,7,2,3,2024,1,0,6.013321250161333,0.1281210258681611,3110.49945738803,171,116.98303985595705,NVDA,0
2024-08-01 00:00:00-04:00,117.49288673851925,120.12206115379604,106.77627053548454,109.1755142211914,523462300,2024-05-22 16:22:00-04:00,70.0,8,3,3,2024,0,1,6.005418604201935,-0.0667406629574607,2902.902661473131,172,109.1755142211914,NVDA,0
2024-08-02 00:00:00-04:00,103.72722865674588,108.68566108330708,101.33798416873924,107.23611450195312,482027500,2024-05-22 16:22:00-04:00,71.0,8,4,3,2024,0,0,6.272848612617582,-0.0177640539004838,2851.3353421268644,173,107.23611450195312,NVDA,0
2024-08-05 00:00:00-04:00,92.03092417423306,103.37734584261187,90.66136171396138,100.41827392578124,552842400,2024-05-22 16:22:00-04:00,74.0,8,0,3,2024,0,0,6.396097237284189,-0.0635778404303123,2670.0535987318126,174,100.41827392578124,NVDA,0
2024-08-06 00:00:00-04:00,103.80719737509352,107.67597774031395,100.51824326819028,104.21707153320312,409012100,2024-05-22 16:22:00-04:00,75.0,8,1,3,2024,0,0,5.282905935851953,0.0378297441183816,2771.0610431542013,175,104.21707153320312,NVDA,0
2024-08-07 00:00:00-04:00,107.7759522927054,108.76564515252367,98.65883717427216,98.87876892089844,411440400,2024-05-22 16:22:00-04:00,76.0,8,2,3,2024,0,0,5.8821687480172855,-0.0512229189879311,2629.1192078301015,176,98.87876892089844,NVDA,0
2024-08-08 00:00:00-04:00,101.96778821260376,105.4666829061735,97.48919964896103,104.93685150146484,391910000,2024-05-22 16:22:00-04:00,77.0,8,3,3,2024,0,0,5.712257841533256,0.0612677791873883,2790.1995029127575,177,104.93685150146484,NVDA,0
2024-08-09 00:00:00-04:00,105.60663726461743,106.5663331721716,103.3973361190524,104.7169189453125,290844200,2024-05-22 16:22:00-04:00,78.0,8,4,3,2024,0,0,5.3321956583651104,-0.0020958562507402,2784.3516458437653,178,104.7169189453125,NVDA,0
2024-08-12 00:00:00-04:00,106.28642096921708,111.03492079100891,106.22644235947172,108.98556518554688,325559900,2024-05-22 16:22:00-04:00,81.0,8,0,3,2024,0,0,5.101431066500917,0.0407636729883509,2897.852045819517,179,108.98556518554688,NVDA,0
2024-08-13 00:00:00-04:00,112.4044889345572,116.19329280080892,111.5447599502898,116.1033172607422,312646700,2024-05-22 16:22:00-04:00,82.0,8,1,3,2024,0,0,5.939295424033199,0.0653091266084404,3087.1082319724724,180,116.1033172607422,NVDA,0
2024-08-14 00:00:00-04:00,118.49257183753042,118.56254942930454,114.0339810389578,118.04271697998048,339246400,2024-05-22 16:22:00-04:00,83.0,8,2,3,2024,0,0,6.1399900056038605,0.0167040853353295,3138.6755513187386,181,118.04271697998048,NVDA,0
2024-08-15 00:00:00-04:00,118.722501320516,123.20108240094191,117.43290774825016,122.82120513916016,318086700,2024-05-22 16:22:00-04:00,84.0,8,3,3,2024,0,0,7.880027321886536,0.0404810079048765,3265.7323011225153,182,122.82120513916016,NVDA,0
2024-08-16 00:00:00-04:00,121.901483949244,124.96051491369624,121.14172188301303,124.5406494140625,302589900,2024-05-22 16:22:00-04:00,85.0,8,4,3,2024,0,0,9.30900422824102,0.0139995717592427,3311.451154818557,183,124.5406494140625,NVDA,0
2024-08-19 00:00:00-04:00,124.24075866737762,129.95895385742188,123.38102959323888,129.95895385742188,318333600,2024-05-22 16:22:00-04:00,88.0,8,0,3,2024,0,0,10.422046809916852,0.0435063127489006,3455.520184412801,184,129.95895385742188,NVDA,0
2024-08-20 00:00:00-04:00,128.3594390228903,129.8389825507969,125.85023729264928,127.20980834960938,300087400,2024-05-22 16:22:00-04:00,89.0,8,1,3,2024,0,0,10.72255736907495,-0.0211539522765672,3382.4222753410177,185,127.20980834960938,NVDA,0
2024-08-21 00:00:00-04:00,127.2797991528714,129.30916459896468,126.62001151002669,128.4594268798828,257883600,2024-05-22 16:22:00-04:00,90.0,8,2,3,2024,0,0,9.614056189078068,0.0098232875788879,3415.648782064929,186,128.4594268798828,NVDA,0
2024-08-22 00:00:00-04:00,129.97895127037188,130.70871650633163,123.0611304205258,123.700927734375,376189100,2024-05-22 16:22:00-04:00,91.0,8,3,3,2024,0,0,8.411911530835964,-0.0370428178070364,3289.123526538072,187,123.700927734375,NVDA,0
2024-08-23 00:00:00-04:00,125.8202462463596,129.5590704147264,125.18044900805845,129.32913208007812,323230300,2024-05-22 16:22:00-04:00,92.0,8,4,3,2024,0,0,6.727893494805305,0.0454984812869687,3438.773651760793,188,129.32913208007812,NVDA,0
2024-08-26 00:00:00-04:00,129.52908520948145,131.21853864319473,124.33072295006605,126.42005920410156,331964700,2024-05-22 16:22:00-04:00,95.0,8,0,3,2024,0,0,4.657552382118698,-0.0224935621942883,3361.423382752832,189,126.42005920410156,NVDA,0
2024-08-27 00:00:00-04:00,125.01051718872198,129.15920068067538,123.84088083210608,128.25949096679688,303134600,2024-05-22 16:22:00-04:00,96.0,8,1,3,2024,0,0,3.654996064899213,0.0145501574218187,3410.332622133268,190,128.25949096679688,NVDA,0
2024-08-28 00:00:00-04:00,128.07953728703234,128.28947768481862,122.60127203673996,125.5703353881836,448101100,2024-05-22 16:22:00-04:00,97.0,8,2,3,2024,0,0,2.434112014085918,-0.0209665230880219,3338.8298044734765,191,125.5703353881836,NVDA,0
2024-08-29 00:00:00-04:00,121.32167786502488,124.39070812333074,116.67314470453282,117.55286407470705,453023300,2024-08-28 16:20:00-04:00,0.0,8,3,3,2024,0,0,3.627126603936716,-0.0638484502624895,3125.6506957676343,192,117.55286407470705,NVDA,0
2024-08-30 00:00:00-04:00,119.49225141445028,121.71155156264533,117.18298334905096,119.33230590820312,333751600,2024-08-28 16:20:00-04:00,1.0,8,4,3,2024,0,0,4.2040135332371245,0.015137375405547,3172.9648437360784,193,119.33230590820312,NVDA,0
2024-09-03 00:00:00-04:00,115.9733612117378,116.17329499238284,107.25611414068058,107.96588897705078,477155100,2024-08-28 16:20:00-04:00,5.0,9,1,3,2024,0,0,6.681203292210317,-0.0952501239680728,2870.73954902388,194,107.96588897705078,NVDA,0
2024-09-04 00:00:00-04:00,105.3767174649852,113.23422843032066,104.08712390381962,106.17646026611328,372470300,2024-08-28 16:20:00-04:00,6.0,9,2,3,2024,0,0,8.424840775742052,-0.0165740191452308,2823.159856777387,195,106.17646026611328,NVDA,0
2024-09-05 00:00:00-04:00,104.9568397355808,109.61537166703076,104.7269166457022,107.17613983154295,306850700,2024-08-28 16:20:00-04:00,7.0,9,3,3,2024,0,0,9.072163883795026,0.0094152655204755,2849.740656435694,196,107.17613983154295,NVDA,0
2024-09-06 00:00:00-04:00,108.00587703132368,108.11584289854254,100.91811240569284,102.79752349853516,413638100,2024-08-28 16:20:00-04:00,8.0,9,4,3,2024,0,0,10.239716721298814,-0.0408543948297636,2733.31622649524,197,102.79752349853516,NVDA,0
2024-09-09 00:00:00-04:00,104.8468766277334,106.51635504584456,103.65725761066608,106.4363784790039,273912000,2024-08-28 16:20:00-04:00,11.0,9,0,3,2024,0,0,9.738226212321033,0.035398274750467,2830.0709052606285,198,106.4363784790039,NVDA,0
2024-09-10 00:00:00-04:00,107.77594760990868,109.36544940156335,104.91685028196343,108.06585693359376,268283700,2024-08-28 16:20:00-04:00,12.0,9,1,3,2024,0,0,8.999909548980186,0.0153094127954689,2873.39762898971,199,108.06585693359376,NVDA,0
2024-09-11 00:00:00-04:00,109.35544832921772,117.15298773367408,107.38606933752642,116.87307739257812,441422400,2024-08-28 16:20:00-04:00,13.0,9,2,3,2024,0,0,7.428552860017444,0.0814986408185927,3107.5756302837385,200,116.87307739257812,NVDA,0
2024-09-12 00:00:00-04:00,116.81309067491064,120.76218565399152,115.35342779588602,119.11256408691406,367100500,2024-08-28 16:20:00-04:00,14.0,9,3,3,2024,0,0,6.291644222290137,0.0191616986931342,3167.1220581773623,201,119.11256408691406,NVDA,0
2024-09-13 00:00:00-04:00,119.05257113465082,119.9323656761346,117.57290870417116,119.07256317138672,238358300,2024-08-28 16:20:00-04:00,15.0,9,4,3,2024,0,0,6.479075712195124,-0.0003358244853007,3166.05846104229,202,119.07256317138672,NVDA,0
2024-09-16 00:00:00-04:00,116.7630973663348,118.15277655804964,114.33365683196332,116.75309753417967,248772300,2024-08-28 16:20:00-04:00,18.0,9,0,3,2024,0,0,6.16768838123644,-0.0194794298151499,3104.385447459755,203,116.75309753417967,NVDA,0
2024-09-17 00:00:00-04:00,118.14278506866847,118.77264486908852,114.80355789094266,115.5633773803711,231925900,2024-08-28 16:20:00-04:00,19.0,9,1,3,2024,0,0,6.214294629107448,-0.0101900521608028,3072.751597822903,204,115.5633773803711,NVDA,0
2024-09-18 00:00:00-04:00,115.86330347677422,117.67288409225483,113.19392035691745,113.34388732910156,310318900,2024-08-28 16:20:00-04:00,20.0,9,2,3,2024,0,0,5.898592563866348,-0.0192058254230852,3013.73686706661,205,113.34388732910156,NVDA,0
2024-09-19 00:00:00-04:00,117.32296524929194,119.63243829505257,117.22298981122768,117.84284973144533,293506400,2024-08-28 16:20:00-04:00,21.0,9,3,3,2024,0,0,5.788401934075016,0.0396930307258716,3133.3612171307773,206,117.84284973144533,NVDA,0
2024-09-20 00:00:00-04:00,117.03303527099015,118.59268114487098,115.36342175070251,115.97328186035156,382462400,2024-08-28 16:20:00-04:00,22.0,9,4,3,2024,0,0,4.390584666865834,-0.0158649241371398,3083.6506791267416,207,115.97328186035156,NVDA,0
2024-09-23 00:00:00-04:00,116.52316472695202,116.96305822001592,114.83355144756428,116.23323059082033,206228500,2024-08-28 16:20:00-04:00,25.0,9,0,3,2024,0,0,3.231262561818146,0.0022414536029236,3090.562539051628,208,116.23323059082033,NVDA,0
2024-09-24 00:00:00-04:00,116.4931589075561,121.77194918665968,115.35342209088208,120.8421630859375,354966800,2024-08-28 16:20:00-04:00,26.0,9,1,3,2024,0,0,2.137548397025048,0.039652451125119,3213.1109190804964,209,120.8421630859375,NVDA,0
2024-09-25 00:00:00-04:00,121.99189738474502,124.91123075234002,121.58199576757475,123.48155975341795,284692900,2024-08-28 16:20:00-04:00,27.0,9,2,3,2024,0,0,2.9177858575049327,0.021841686709989,3283.290681139498,210,123.48155975341795,NVDA,0
