date,open,high,low,close,volume,last_earnings_date,days_since_earning,month,day_of_week,quarter,year,is_month_end,is_month_start,rolling_volatility,return_1d,cumulative_return,time_idx,unique_id
8/18/22,306,306.5,301.8533325,302.8699951,47500500,2022-07-20 16:07:00-04:00,28,8,3,3,2022,0,0,9.168174901,-0.00370622,190.1653002,20,TSLA
8/19/22,299,300.3599854,292.5,296.6666565,61395300,2022-07-20 16:07:00-04:00,29,8,4,3,2022,0,0,8.684215806,-0.020481853,186.2703626,21,TSLA
8/22/22,291.9133301,292.3999939,286.2966614,289.9133301,55843200,2022-07-20 16:07:00-04:00,32,8,0,3,2022,0,0,8.731235414,-0.022764022,182.0300999,22,TSLA
8/23/22,291.4533386,298.8266602,287.9233398,296.4533386,63984900,2022-07-20 16:07:00-04:00,33,8,1,3,2022,0,0,7.247695889,0.022558495,186.136425,23,TSLA
8/24/22,297.563324,303.6466675,296.5,297.0966797,57259800,2022-07-20 16:07:00-04:00,34,8,2,3,2022,0,0,7.116699624,0.002170126,186.5403645,24,TSLA
8/25/22,302.3599854,302.9599915,291.6000061,296.0700073,53230000,2022-07-20 16:07:00-04:00,35,8,3,3,2022,0,0,5.805666765,-0.003455684,185.8957399,25,TSLA
8/26/22,297.4299927,302,287.4700012,288.0899963,57163900,2022-07-20 16:07:00-04:00,36,8,4,3,2022,0,0,6.900137571,-0.026953122,180.8852694,26,TSLA
8/29/22,282.8299866,287.7399902,280.7000122,284.8200073,41864700,2022-07-20 16:07:00-04:00,39,8,0,3,2022,0,0,7.059648791,-0.011350582,178.8321164,27,TSLA
8/30/22,287.8699951,288.480011,272.6499939,277.7000122,50541800,2022-07-20 16:07:00-04:00,40,8,1,3,2022,0,0,8.186757901,-0.024998227,174.3616306,28,TSLA
8/31/22,280.6199951,281.25,271.8099976,275.6099854,52107300,2022-07-20 16:07:00-04:00,41,8,2,3,2022,1,0,8.975189667,-0.007526204,173.0493494,29,TSLA
9/1/22,272.5799866,277.5799866,266.1499939,277.1600037,54287000,2022-07-20 16:07:00-04:00,42,9,3,3,2022,0,1,8.7261793,0.005623956,174.0225713,30,TSLA
9/2/22,281.0700073,282.3500061,269.0799866,270.2099915,50890100,2022-07-20 16:07:00-04:00,43,9,4,3,2022,0,0,9.743781686,-0.025075812,169.6588139,31,TSLA
9/6/22,272.6799927,275.9899902,265.7399902,274.4200134,55860000,2022-07-20 16:07:00-04:00,47,9,1,3,2022,0,0,10.15404007,0.015580556,172.3021926,32,TSLA
9/7/22,273.1000061,283.8399963,272.269989,283.7000122,50028900,2022-07-20 16:07:00-04:00,48,9,2,3,2022,0,0,9.132575379,0.033816771,178.1288965,33,TSLA
9/8/22,281.2999878,289.5,279.7600098,289.2600098,53713100,2022-07-20 16:07:00-04:00,49,9,3,3,2022,0,0,8.00649385,0.019598158,181.6198946,34,TSLA
