Date,Open,High,Low,Close,Volume,last_earnings_date,days_since_earning,month,day_of_week,quarter,year,is_month_end,is_month_start,return_1d,rolling_volatility,cumulative_return,time_idx,unique_id
2022-09-09,14.140012160343346,14.45663217073669,14.109050173580943,14.369736671447754,486612000,2022-08-24 16:20:00-04:00,15.0,9,4,3,2022,0,0,0.02837740110958409,0.038430613154643974,382.1029080894797,10,NVDA
2022-09-12,14.351757175213587,14.529543066590087,14.180961900602579,14.487593650817871,484159000,2022-08-24 16:20:00-04:00,18.0,9,0,3,2022,0,0,0.00820174941718288,0.03776754080704332,385.2368203932065,11,NVDA
2022-09-13,13.785438268416998,13.905294159527363,13.083281768118063,13.115242958068848,714956000,2022-08-24 16:20:00-04:00,19.0,9,1,3,2022,0,0,-0.09472592383701695,0.043381093776922786,348.744906685425,12,NVDA
2022-09-14,13.238095726138331,13.274052779821835,12.897505301404209,13.112247467041016,588507000,2022-08-24 16:20:00-04:00,20.0,9,2,3,2022,0,0,-0.0002283976772224916,0.04329168973466461,348.6652541587949,13,NVDA
2022-09-15,12.999382771846772,13.217120637994404,12.774652383419461,12.913485527038574,523625000,2022-08-24 16:20:00-04:00,21.0,9,3,3,2022,0,0,-0.015158495178042464,0.03994705930793124,343.3800135848778,14,NVDA
2022-09-16,12.726708238855368,13.196144469129576,12.6018582485453,13.182161331176758,670751000,2022-08-24 16:20:00-04:00,22.0,9,4,3,2022,0,0,0.020805831514320694,0.03592293475792152,350.5243202929099,15,NVDA
2022-09-19,12.99638517640073,13.44684417218002,12.994387721263264,13.365941047668457,569685000,2022-08-24 16:20:00-04:00,25.0,9,0,3,2022,0,0,0.01394154660033231,0.036416140367721776,355.4111714388233,16,NVDA
2022-09-20,13.199143342669851,13.466821416277371,13.04133293605915,13.160189628601074,524818000,2022-08-24 16:20:00-04:00,26.0,9,1,3,2022,0,0,-0.015393709902923325,0.036328434572227265,349.9400749694359,17,NVDA
2022-09-21,13.197143936251228,14.014162129117507,13.09426690208295,13.245085716247559,807679000,2022-08-24 16:20:00-04:00,27.0,9,2,3,2022,0,0,0.006450977534699032,0.0363785486132774,352.1975305315546,18,NVDA
2022-09-22,13.054316087751957,13.133221762579595,12.413087222872996,12.545927047729492,759162000,2022-08-24 16:20:00-04:00,28.0,9,3,3,2022,0,0,-0.05278626982839518,0.03337663526974926,333.6063366520215,19,NVDA
2022-09-23,12.405095860810974,12.595866642258116,12.242291356954421,12.500980377197266,663309000,2022-08-24 16:20:00-04:00,29.0,9,4,3,2022,0,0,-0.0035825706909686783,0.03313870793222808,332.4111683680106,20,NVDA
2022-09-26,12.476011349742599,12.643809975766143,12.199343314704796,12.213326454162598,547343000,2022-08-24 16:20:00-04:00,32.0,9,0,3,2022,0,0,-0.02301050912449798,0.03341199188142258,324.76221814519346,21,NVDA
2022-09-27,12.49199077082212,12.720716047641048,12.243289990595914,12.398103713989258,553854000,2022-08-24 16:20:00-04:00,33.0,9,1,3,2022,0,0,0.01512915097456391,0.03321398118134801,329.67559477434634,22,NVDA
2022-09-28,12.39510747291623,12.807611967130406,12.339174918454615,12.72071647644043,542414000,2022-08-24 16:20:00-04:00,34.0,9,2,3,2022,0,0,0.026021137578253528,0.03361334182469036,338.2541287821622,23,NVDA
2022-09-29,12.433063635450415,12.485001286523794,11.93166612856818,12.205337524414062,532763000,2022-08-24 16:20:00-04:00,35.0,9,3,3,2022,0,0,-0.0405149311346481,0.033211826628975816,324.5497860485425,24,NVDA
2022-09-30,12.072496819702629,12.617842159693925,12.060511134563148,12.124434471130371,565638000,2022-08-24 16:20:00-04:00,36.0,9,4,3,2022,1,0,-0.006628497829073821,0.03278393367267328,322.39850849629335,25,NVDA
2022-10-03,12.332186300155612,12.662789496943546,12.090476070484216,12.496988296508789,547478000,2022-08-24 16:20:00-04:00,39.0,10,0,4,2022,0,0,0.030727521870443475,0.024589275266302463,332.30501571711153,26,NVDA
2022-10-04,12.86354390299101,13.204135232594234,12.86354390299101,13.151198387145996,584182000,2022-08-24 16:20:00-04:00,40.0,10,1,4,2022,0,0,0.05234942012548505,0.02873669363319308,349.70099059469254,27,NVDA
2022-10-05,12.895507767366093,13.305015637695266,12.605855789387167,13.19314956665039,507131000,2022-08-24 16:20:00-04:00,41.0,10,2,4,2022,0,0,0.003189913061109051,0.02837906571088484,350.8165063520733,28,NVDA
2022-10-06,13.204137576052528,13.639614289691051,13.087277385326294,13.114245414733887,644157000,2022-08-24 16:20:00-04:00,42.0,10,3,4,2022,0,0,-0.00598069107894883,0.02790592748299505,348.71838120218547,29,NVDA
2022-10-07,12.489995225103874,12.654797201659376,12.007574980325952,12.06151008605957,672478000,2022-08-24 16:20:00-04:00,43.0,10,4,4,2022,0,0,-0.08027418241628803,0.03479388421505061,320.72529825764855,30,NVDA
2022-10-10,12.022555556989856,12.109451052143639,11.394310633276682,11.655996322631836,698699000,2022-08-24 16:20:00-04:00,46.0,10,0,4,2022,0,0,-0.03362048039875354,0.035477054981134064,309.9423596541929,31,NVDA
2022-10-11,11.547126254028573,11.83178409135809,11.26945998596596,11.572096824645996,667482000,2022-08-24 16:20:00-04:00,47.0,10,1,4,2022,0,0,-0.007197968810520039,0.035234981477380606,307.71140421634306,32,NVDA
2022-10-12,11.565106967607235,11.720918969690699,11.331387535687021,11.486201286315918,492590000,2022-08-24 16:20:00-04:00,48.0,10,2,4,2022,0,0,-0.007422642554039127,0.032908931941905355,305.4273724530437,33,NVDA
2022-10-13,10.957834660470665,12.063506625372144,10.800024266039834,11.945648193359375,850103000,2022-08-24 16:20:00-04:00,49.0,10,3,4,2022,0,0,0.03999990036660939,0.035119156095990374,317.6444369204007,34,NVDA
2022-10-14,12.04253056747167,12.09646566306745,11.190554564271359,11.213526725769043,713432000,2022-08-24 16:20:00-04:00,50.0,10,4,4,2022,0,0,-0.061287713796671195,0.0381818201826351,298.17673558131844,35,NVDA
2022-10-17,11.504177647717126,11.933661937528136,11.503179396409214,11.873733520507812,580774000,2022-08-24 16:20:00-04:00,53.0,10,0,4,2022,0,0,0.058875928232426045,0.041625395674201066,315.73216766598324,36,NVDA
2022-10-18,12.32918900154751,12.477011188564495,11.604060255169404,11.952641487121582,659362000,2022-08-24 16:20:00-04:00,54.0,10,1,4,2022,0,0,0.006645590157256187,0.04092872487408728,317.83039425175343,37,NVDA
2022-10-19,11.86474459720197,12.33518005536354,11.819798522186153,12.036538124084473,523131000,2022-08-24 16:20:00-04:00,55.0,10,2,4,2022,0,0,0.0070190875425557575,0.03958512260127225,320.0612736126915,38,NVDA
2022-10-20,12.098463940273094,12.753676857079665,12.090473167129646,12.179367065429688,652398000,2022-08-24 16:20:00-04:00,56.0,10,3,4,2022,0,0,0.0118662808087171,0.03966467953774079,323.85921056137533,39,NVDA
2022-10-21,12.08348184147233,12.483002408632712,11.872735554326965,12.451040267944336,609494000,2022-08-24 16:20:00-04:00,57.0,10,4,4,2022,0,0,0.022306019767297736,0.03924180876064085,331.0832205139788,40,NVDA
2022-10-24,12.492991919760396,12.694749202983306,12.049524435219746,12.583882331848145,517457000,2022-08-24 16:20:00-04:00,60.0,10,0,4,2022,0,0,0.01066915382530853,0.03648682552488522,334.615598322621,41,NVDA
2022-10-25,12.678766712798822,13.284039424557546,12.648802028705033,13.245085716247559,505482000,2022-08-24 16:20:00-04:00,61.0,10,1,4,2022,0,0,0.05254367189416542,0.039352146334493805,352.19753053155466,42,NVDA
2022-10-26,12.853557561264791,13.37193385912893,12.692750510711289,12.880524635314941,532953000,2022-08-24 16:20:00-04:00,62.0,10,2,4,2022,0,0,-0.027524252295733742,0.040061372620869874,342.5035568432698,43,NVDA
2022-10-27,13.613645341947388,13.821395943567548,13.106254522800453,13.160189628601074,583113000,2022-08-24 16:20:00-04:00,63.0,10,3,4,2022,0,0,0.021712236201883117,0.03311546930711388,349.94007496943595,44,NVDA
2022-10-28,13.088274568762595,13.833379617190074,13.0453259501471,13.817398071289062,521040000,2022-08-24 16:20:00-04:00,64.0,10,4,4,2022,0,0,0.04993913167175612,0.03280716362919304,367.41577845055883,45,NVDA
2022-10-31,13.761467403476034,13.821395827490084,13.281044617529185,13.480804443359375,486341000,2022-08-24 16:20:00-04:00,67.0,10,0,4,2022,1,0,-0.024360131060354284,0.033910923856312856,358.4654819338611,46,NVDA
2022-11-01,13.79442865250546,13.908292188915965,13.50277919348561,13.526750564575195,432817000,2022-08-24 16:20:00-04:00,68.0,11,1,4,2022,0,1,0.003408262571337417,0.03356786228623706,359.6872264190527,47,NVDA
2022-11-02,13.833379732732721,14.192947372971393,13.19514662360441,13.203136444091797,672628000,2022-08-24 16:20:00-04:00,69.0,11,2,4,2022,0,0,-0.023924010348124636,0.03385251227198612,351.082065492115,48,NVDA
2022-11-03,13.027349108120536,13.76446345186093,12.94045361155459,13.404894828796387,500065000,2022-08-24 16:20:00-04:00,70.0,11,3,4,2022,0,0,0.015281095182112958,0.02742307491852857,356.44698395163283,49,NVDA
2022-11-04,13.969216267739197,14.211924687913195,13.680562569441259,14.139012336730957,612576000,2022-08-24 16:20:00-04:00,71.0,11,4,4,2022,0,0,0.05476488382120981,0.026913346178678507,375.96776161616464,50,NVDA
2022-11-07,14.210926867488931,14.394706092815511,13.937256437354097,14.283839225769043,410061000,2022-08-24 16:20:00-04:00,74.0,11,0,4,2022,0,0,0.010243069712998931,0.026866355659559256,379.8188256082392,51,NVDA
2022-11-08,14.783239957975878,14.873132119599749,14.198941859950727,14.584479331970215,595292000,2022-08-24 16:20:00-04:00,75.0,11,1,4,2022,0,0,0.0210475700159658,0.026882153072209904,387.8130889336105,52,NVDA
2022-11-09,14.145006498501635,14.193948441801954,13.742490186400374,13.759469985961914,454414000,2022-08-24 16:20:00-04:00,76.0,11,2,4,2022,0,0,-0.05656762420032513,0.03288027582017308,365.8754238588468,53,NVDA
2022-11-10,14.782240267933439,15.75407224629037,14.529543607521711,15.731100082397461,700819000,2022-08-24 16:20:00-04:00,77.0,11,3,4,2022,0,0,0.14329259037209297,0.048678845816562205,418.3026610970684,54,NVDA
2022-11-11,15.788031870821106,16.36933325391358,15.463422059049066,16.30740737915039,655487000,2022-08-24 16:20:00-04:00,78.0,11,4,4,2022,0,0,0.03663490116611734,0.048876625689986596,433.62713774388334,55,NVDA
2022-11-14,16.198538674053413,16.52015277426041,15.902893396486796,16.27544593811035,527852000,2022-08-24 16:20:00-04:00,81.0,11,0,4,2022,0,0,-0.0019599339304482433,0.04822994563541427,432.777257203456,56,NVDA
2022-11-15,16.701936287889954,16.97760420057241,16.36234408331265,16.64600372314453,545876000,2022-08-24 16:20:00-04:00,82.0,11,1,4,2022,0,0,0.022767903653348576,0.04659555613977008,442.6306880988247,57,NVDA
2022-11-16,16.142605686473132,16.342364536397717,15.853951986089296,15.890907287597656,649547000,2022-08-24 16:20:00-04:00,83.0,11,2,4,2022,0,0,-0.045362024910338805,0.04969045004257705,422.5520637992054,58,NVDA
2022-11-17,15.69614237342874,16.246481775556962,15.516358066087552,15.658187866210938,710894000,2022-11-16 16:20:00-05:00,0.0,11,3,4,2022,0,0,-0.014644816508894265,0.0491580923129156,416.3638663594115,59,NVDA
2022-11-18,15.946840413233774,15.982798417252967,15.101855894679975,15.390509605407715,492072000,2022-11-16 16:20:00-05:00,1.0,11,4,4,2022,0,0,-0.017095098301946554,0.0488040390335494,409.2460851346188,60,NVDA
2022-11-21,15.128824145184344,15.458428074052856,15.061904155522589,15.298620223999023,404739000,2022-11-16 16:20:00-05:00,4.0,11,0,4,2022,0,0,-0.005970522339065698,0.048973882716208575,406.8026722411474,61,NVDA
2022-11-22,15.309610546797689,16.038735236339452,15.10385736431831,16.01875877380371,472866000,2022-11-16 16:20:00-05:00,5.0,11,1,4,2022,0,0,0.047072124104041935,0.04887845177338418,425.9517381147386,62,NVDA
2022-11-23,16.07868356360315,16.507169659451346,16.028744320687604,16.499177932739258,427241000,2022-11-16 16:20:00-05:00,6.0,11,2,4,2022,0,0,0.02999103524308011,0.04904360533835129,438.7264717043889,63,NVDA
2022-11-25,16.298419573569657,16.467215497315987,16.152594861603074,16.250476837158203,167934000,2022-11-16 16:20:00-05:00,8.0,11,4,4,2022,0,0,-0.01507354466961397,0.04834585048525,432.1133086354107,64,NVDA
2022-11-28,16.00676687994452,16.33737093968926,15.70612940922701,15.808006286621094,303741000,2022-11-16 16:20:00-05:00,11.0,11,0,4,2022,0,0,-0.02722815797782374,0.04941793032887748,420.3476592035656,65,NVDA
2022-11-29,15.80800959648442,15.912884107269582,15.501378743759437,15.620235443115234,298384000,2022-11-16 16:20:00-05:00,12.0,11,1,4,2022,0,0,-0.011878211591095922,0.04955047980593428,415.3546807657238,66,NVDA
2022-11-30,15.682173912135513,16.91401011224117,15.582268932663492,16.90701675415039,565298000,2022-11-16 16:20:00-05:00,13.0,11,2,4,2022,1,0,0.08237912390765634,0.04996823898007519,449.5712354781484,67,NVDA
2022-12-01,16.98294514663755,17.24869275346434,16.619288621222157,17.118816375732422,470977000,2022-11-16 16:20:00-05:00,14.0,12,3,4,2022,0,1,0.012527320736819947,0.03399763335221715,455.2031585390316,68,NVDA
2022-12-02,16.64326376124416,16.917005099589588,16.42946521138735,16.860057830810547,371389000,2022-11-16 16:20:00-05:00,15.0,12,4,4,2022,0,0,-0.015115446023983847,0.03328467763680331,448.3225597661879,69,NVDA
2022-12-05,16.663247742100303,16.978949268719298,16.456442519339436,16.59431266784668,352255000,2022-11-16 16:20:00-05:00,18.0,12,0,4,2022,0,0,-0.015761817997933414,0.03364174348215414,441.25618117478564,70,NVDA
2022-12-06,16.514388304158608,16.557346959456986,15.804059392833134,15.971900939941406,352694000,2022-11-16 16:20:00-05:00,19.0,12,1,4,2022,0,0,-0.037507532873673366,0.034608816780404755,424.7057504536608,71,NVDA
2022-12-07,15.75710638960382,16.170715948979165,15.65220504847958,16.104778289794922,372388000,2022-11-16 16:20:00-05:00,20.0,12,2,4,2022,0,0,0.008319444902217255,0.032385735161803327,428.2390665442149,72,NVDA
2022-12-08,16.257632527002734,17.162777039567985,15.943927985639844,17.152786254882812,515456000,2022-11-16 16:20:00-05:00,21.0,12,3,4,2022,0,0,0.06507434912978471,0.036133513001282834,456.10644507152625,73,NVDA
2022-12-09,17.1437916984956,17.56639249733036,16.95896697025253,16.984941482543945,465338000,2022-11-16 16:20:00-05:00,22.0,12,4,4,2022,0,0,-0.00978527743800739,0.03580797636848475,451.6433169652381,74,NVDA
2022-12-12,17.020911352868033,17.52143767261398,16.781138231333195,17.51844024658203,457328000,2022-11-16 16:20:00-05:00,25.0,12,0,4,2022,0,0,0.031410103154396074,0.036106963052911584,465.82948014010987,75,NVDA
2022-12-13,18.51349970864757,18.772255889974957,17.69427441056782,18.054933547973633,656589000,2022-11-16 16:20:00-05:00,26.0,12,1,4,2022,0,0,0.030624490185207742,0.03507175494159906,480.09527048264107,76,NVDA
2022-12-14,17.970012708973496,18.23476374050765,17.40354874404559,17.65730857849121,496888000,2022-11-16 16:20:00-05:00,27.0,12,2,4,2022,0,0,-0.02202306468898907,0.0354461728814457,469.52210128392414,77,NVDA
2022-12-15,17.129804471678664,17.303639904704802,16.684226599412334,16.93598747253418,478542000,2022-11-16 16:20:00-05:00,28.0,12,3,4,2022,0,0,-0.04085113553691244,0.03721814677403767,450.34159028679863,78,NVDA
2022-12-16,16.848071870974135,17.02490473599682,16.394500212198125,16.555347442626953,478232000,2022-11-16 16:20:00-05:00,29.0,12,4,4,2022,0,0,-0.022475219146478875,0.03693606794972013,440.22006435432905,79,NVDA
2022-12-19,16.556351785197375,16.593315596553243,16.129754949850987,16.238651275634766,354039000,2022-11-16 16:20:00-05:00,32.0,12,0,4,2022,0,0,-0.01912953914677462,0.03722442499058632,431.7988574000673,80,NVDA
2022-12-20,16.048832692827904,16.29460072680273,15.837033907604017,16.069812774658203,403260000,2022-11-16 16:20:00-05:00,33.0,12,1,4,2022,0,0,-0.010397322912518936,0.02955117289812722,427.30930524642207,81,NVDA
2022-12-21,16.098782752226374,16.611298778563597,16.086793048040942,16.485416412353516,325025000,2022-11-16 16:20:00-05:00,34.0,12,2,4,2022,0,0,0.025862382065254153,0.030303159357076552,438.36054175874335,82,NVDA
2022-12-22,16.07879851851709,16.122757584002017,14.867943401496623,15.324511528015137,565045000,2022-11-16 16:20:00-05:00,35.0,12,3,4,2022,0,0,-0.07042011286220484,0.035299610463687923,407.4911429337554,83,NVDA
2022-12-23,15.181648162416543,15.324512754745045,14.868944051199282,15.191638946533203,349326000,2022-11-16 16:20:00-05:00,36.0,12,4,4,2022,0,0,-0.00867059163608741,0.035202884245052746,403.9579536380543,84,NVDA
2022-12-27,15.05976312478845,15.085738590930205,14.042724012860875,14.10766315460205,464902000,2022-11-16 16:20:00-05:00,40.0,12,1,4,2022,0,0,-0.071353446178269,0.038556824844087054,375.1341615348577,85,NVDA
2022-12-28,13.913846916256627,14.248530569045922,13.870887305866372,14.022744178771973,351066000,2022-11-16 16:20:00-05:00,41.0,12,2,4,2022,0,0,-0.0060193509654628,0.03827568903332608,372.8760973574448,86,NVDA
2022-12-29,14.388399166814343,14.669132974621009,14.213564246396047,14.589208602905273,354923000,2022-11-16 16:20:00-05:00,42.0,12,3,4,2022,0,0,0.0403961176864962,0.035024433310675444,387.93884406877754,87,NVDA
2022-12-30,14.320461558489656,14.615183015183472,14.219557117948435,14.600197792053223,310490000,2022-11-16 16:20:00-05:00,43.0,12,4,4,2022,0,0,0.0007532409363013581,0.035163588942905714,388.2310554869116,88,NVDA
2023-01-03,14.836974338861145,14.9818378561514,14.082687257156094,14.301480293273926,401277000,2022-11-16 16:20:00-05:00,47.0,1,1,1,2023,0,0,-0.02045982547865799,0.0331194259589554,380.2879158462542,89,NVDA
2023-01-04,14.553241023354053,14.838970178740878,14.227548735594423,14.735068321228027,431324000,2022-11-16 16:20:00-05:00,48.0,1,2,1,2023,0,0,0.030317702717670425,0.0330878089406778,391.8173718260034,90,NVDA
2023-01-05,14.477314173223293,14.550245182755335,14.134637707433926,14.251527786254883,389168000,2022-11-16 16:20:00-05:00,49.0,1,3,1,2023,0,0,-0.03281562897652357,0.03341595354191938,378.9596383256047,91,NVDA
2023-01-06,14.460329337176837,14.99582333867336,14.020745334784726,14.844965934753418,405044000,2022-11-16 16:20:00-05:00,50.0,1,4,1,2023,0,0,0.04164031796442802,0.03564147912911124,394.73963816116753,92,NVDA
2023-01-09,15.269563407997168,16.040833550577446,15.126697881042894,15.613238334655762,504231000,2022-11-16 16:20:00-05:00,53.0,1,0,1,2023,0,0,0.051753059136615986,0.03882470544419252,415.16862199848885,93,NVDA
2023-01-10,15.492354496985383,15.946924699347406,15.45738770492271,15.893975257873535,384101000,2022-11-16 16:20:00-05:00,54.0,1,1,1,2023,0,0,0.017980697994895767,0.03893979241582688,422.63364360760073,94,NVDA
2023-01-11,15.825039338857813,16.012861499247272,15.548300537353844,15.985886573791504,353285000,2022-11-16 16:20:00-05:00,55.0,1,2,1,2023,0,0,0.005782777085451718,0.038873620980182516,425.07763975739573,95,NVDA
2023-01-12,16.084794083982377,16.621285642542368,15.477367579612611,16.495405197143555,551409000,2022-11-16 16:20:00-05:00,56.0,1,3,1,2023,0,0,0.03187302881201437,0.0392089369069849,438.62615161672625,96,NVDA
2023-01-13,16.26262754145093,16.906020377978866,16.149735291057727,16.883041381835938,447287000,2022-11-16 16:20:00-05:00,57.0,1,4,1,2023,0,0,0.023499646117181028,0.033745955590659266,448.9337109574603,97,NVDA
2023-01-17,16.88304243708615,17.711260084721463,16.88304243708615,17.685283660888672,511102000,2022-11-16 16:20:00-05:00,61.0,1,1,1,2023,0,0,0.047517639796573974,0.03499589594178971,470.2659813272761,98,NVDA
2023-01-18,17.650315114393536,17.856119943115402,17.265678479463602,17.3605899810791,439624000,2022-11-16 16:20:00-05:00,62.0,1,2,1,2023,0,0,-0.018359540397287266,0.027384136408360085,461.63211404562804,99,NVDA
2023-01-19,17.019908526025887,17.18075766327308,16.71519820403246,16.749164581298828,452932000,2022-11-16 16:20:00-05:00,63.0,1,3,1,2023,0,0,-0.03521916020403981,0.030107412890752375,445.3738186657255,100,NVDA
2023-01-20,16.994937692162523,17.839141052703514,16.809114397916893,17.82215690612793,564967000,2022-11-16 16:20:00-05:00,64.0,1,4,1,2023,0,0,0.06406243843511716,0.0323344983439245,473.90555150461154,101,NVDA
2023-01-23,18.046938056185414,19.22682428472633,17.801172014631053,19.17487335205078,655163000,2022-11-16 16:20:00-05:00,67.0,1,0,1,2023,0,0,0.07590082687790378,0.03585472394886999,509.8753747258406,102,NVDA
2023-01-24,18.80922098419806,19.47659135339831,18.802227624914842,19.246807098388672,496204000,2022-11-16 16:20:00-05:00,68.0,1,1,1,2023,0,0,0.003751458745890446,0.03428997106603768,511.78815115967,103,NVDA
2023-01-25,18.89513408366431,19.35170311378525,18.562448466674518,19.304746627807617,449537000,2022-11-16 16:20:00-05:00,69.0,1,2,1,2023,0,0,0.0030103449950300565,0.03455470448115818,513.3288100590293,104,NVDA
2023-01-26,19.682394047297027,20.146955040954566,19.259793204752064,19.78329849243164,489535000,2022-11-16 16:20:00-05:00,70.0,1,3,1,2023,0,0,0.02478933672896244,0.031028116638776578,526.0538907842601,105,NVDA
2023-01-27,19.443617204129126,20.608516233257916,19.386671835768066,20.34576416015625,542142000,2022-11-16 16:20:00-05:00,71.0,1,4,1,2023,0,0,0.02843133908836215,0.030653657402794025,541.0103073318996,106,NVDA
2023-01-30,19.931159638223047,20.12097882695284,19.13191402868899,19.143903732299805,488611000,2022-11-16 16:20:00-05:00,74.0,1,0,1,2023,0,0,-0.059071776237831664,0.03647028917434069,509.0518675148291,107,NVDA
2023-01-31,19.151894998761787,19.668406917071884,18.932103463425523,19.5185489654541,498017000,2022-11-16 16:20:00-05:00,75.0,1,1,1,2023,1,0,0.019569949702692657,0.03648180663010839,519.0139869581561,108,NVDA
2023-02-01,19.672401413641385,21.17198313820513,19.59247705157619,20.923219680786133,660477000,2022-11-16 16:20:00-05:00,76.0,2,2,1,2023,0,1,0.0719659395694916,0.03931814455944661,556.3653161793077,109,NVDA
2023-02-02,20.980163802319638,21.928266800569993,20.680447938791012,21.688493728637695,564276000,2022-11-16 16:20:00-05:00,77.0,2,3,1,2023,0,0,0.036575348322434253,0.03944611896553801,576.7145714130871,110,NVDA
2023-02-03,20.980166467238757,21.724463687493483,20.769365304933352,21.0800724029541,429366000,2022-11-16 16:20:00-05:00,78.0,2,4,1,2023,0,0,-0.02805272386805857,0.04149350788904284,560.5361567905501,111,NVDA
2023-02-06,20.78634860687831,21.54962695222601,20.766367039433767,21.069082260131836,452197000,2022-11-16 16:20:00-05:00,81.0,2,0,1,2023,0,0,-0.0005213522331510845,0.040735174328079084,560.2439200134454,112,NVDA
2023-02-07,21.36180439165593,22.237976861670433,21.13002316806091,22.152057647705078,664150000,2022-11-16 16:20:00-05:00,82.0,2,1,1,2023,0,0,0.05140116566076114,0.04082520531589681,589.0411105564907,113,NVDA
2023-02-08,22.36585402165245,22.85639138734189,21.987212286748747,22.18402671813965,559651000,2022-11-16 16:20:00-05:00,83.0,2,2,1,2023,0,0,0.0014431648266264308,0.03821885398390104,589.8911939686828,114,NVDA
2023-02-09,22.584649646952737,22.99825818396335,22.099108610512882,22.315902709960938,523876000,2022-11-16 16:20:00-05:00,84.0,2,3,1,2023,0,0,0.005944637260712149,0.03628275326517773,593.397883140115,115,NVDA
2023-02-10,21.669516693052636,22.057148851622582,20.791347102373106,21.244916915893555,550737000,2022-11-16 16:20:00-05:00,85.0,2,4,1,2023,0,0,-0.047992044417245916,0.035864387189967775,564.919505575355,116,NVDA
2023-02-13,21.517659728495712,22.027178315742056,20.942203486559773,21.767423629760742,474919000,2022-11-16 16:20:00-05:00,88.0,2,0,1,2023,0,0,0.024594434326843384,0.03610864870314212,578.8133812551808,117,NVDA
2023-02-14,21.55762050476707,23.027231939405723,21.34582082769537,22.94930648803711,675474000,2022-11-16 16:20:00-05:00,89.0,2,1,1,2023,0,0,0.054295946014505825,0.037960729674691544,610.2406013562858,118,NVDA
2023-02-15,22.527705100460043,22.833415878149502,22.0851245709187,22.742502212524414,420575000,2022-11-16 16:20:00-05:00,90.0,2,2,1,2023,0,0,-0.009011351851547111,0.03823385275995324,604.7415085833645,119,NVDA
2023-02-16,22.11209513056643,22.52870109732028,21.906290319529802,21.981220245361328,412026000,2022-11-16 16:20:00-05:00,91.0,2,3,1,2023,0,0,-0.033473975732707384,0.03957947546187428,584.4984060004841,120,NVDA
2023-02-17,21.6105702785936,21.719466582327403,20.95518972612229,21.367799758911133,465888000,2022-11-16 16:20:00-05:00,92.0,2,4,1,2023,0,0,-0.02790657113677053,0.0363683809860569,568.1870596541027,121,NVDA
2023-02-21,20.98016579111472,21.47369869665402,20.59852661530796,20.6354923248291,410015000,2022-11-16 16:20:00-05:00,96.0,2,1,1,2023,0,0,-0.03427154140082356,0.03792003444961255,548.7144133157549,122,NVDA
2023-02-22,20.68744330030768,21.084067699872165,20.401712218442917,20.734397888183594,513184000,2022-11-16 16:20:00-05:00,97.0,2,2,1,2023,0,0,0.004792982973102378,0.03262645952775129,551.3443921558732,123,NVDA
2023-02-23,23.417859897378552,23.86543668590284,23.00325097776771,23.641647338867188,1117995000,2023-02-22 16:50:00-05:00,0.0,2,3,1,2023,0,0,0.1402138353070006,0.0491665723132112,628.6505039550551,124,NVDA
