seed,MAE,MSE,RMSE,MAPE,Time(s)
42,4.397833347320557,20.192596435546875,4.493617534637451,1.39031982421875,63.75798177719116
43,3.458209276199341,13.455103874206543,3.6681199073791504,1.0946044921875,64.6808090209961
44,1.7114379405975342,3.86128568649292,1.9650154113769531,0.5429984331130981,61.5370728969574
45,1.31243896484375,3.125809907913208,1.767996072769165,0.4190402626991272,70.99923610687256
46,80.76368713378906,6544.57470703125,80.89854431152344,25.521739959716797,22.752243041992188
