seed,MAE,MSE,RMSE,MAPE,Time(s)
42,5.551110744476318,34.046958923339844,5.834977149963379,1.7598493099212646,43.46506905555725
43,6.747393608093262,47.713783264160156,6.9075164794921875,2.1311681270599365,50.9004008769989
44,14.755688667297363,235.4535369873047,15.34449577331543,4.6840500831604,23.309639930725098
45,1.813226342201233,5.911118507385254,2.431279182434082,0.5760631561279297,51.303723096847534
46,20.936548233032227,455.0829162597656,21.332672119140625,6.603737831115723,31.432008981704712
